cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0.2,0,0.1111111111111111,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,0
0.4,0.6666666666666666,0,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0.125,0.8,0,1
0.6000000000000001,0.6666666666666666,0,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,1
0,0,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.6000000000000001,0.3333333333333333,0,0,0.125,0,0,1,0.2727272727272727,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0,0.6666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0
0.2,0,0.2222222222222222,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.6000000000000001,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,1
0.2,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0.3333333333333333,0,0,0.125,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0.8,0.6666666666666666,1
0,0.6666666666666666,0.2222222222222222,1,0.375,0,1,1,0.2727272727272727,1,0,0,0.3333333333333333,0,0,0,0,0,0.25,0,0,0.16666666666666666,1
0,0,0.2222222222222222,0,0.25,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0.2,0,0.2222222222222222,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.6000000000000001,0,0.1111111111111111,0,0.125,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0,0.1111111111111111,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.6000000000000001,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0.125,0.8,0,1
0.2,0,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0,0.2222222222222222,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.6000000000000001,0,0.2222222222222222,0,0.125,0,1,0,0.09090909090909091,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0.2,0,0.2222222222222222,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0,0.2222222222222222,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.16666666666666666,1
0,0.6666666666666666,0.2222222222222222,1,0.375,0,1,1,0.4545454545454546,1,0,0.3333333333333333,0,0,0,0,0,0,0.25,0,0,0.16666666666666666,1
0.6000000000000001,0.3333333333333333,0,0,0.25,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0.8,0.6666666666666666,1
0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,0
0.2,0,0.2222222222222222,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0.2,0,0.2222222222222222,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.16666666666666666,1
0,0,0.1111111111111111,0,0.125,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0.2,0,0.2222222222222222,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1
0,0.6666666666666666,0.1111111111111111,0,0.125,0,1,0,0.09090909090909091,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0.125,0.8,0,1
0.6000000000000001,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0.2,0,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1
0,0,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0.4,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,1
0,0,0.2222222222222222,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0
0,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0.6000000000000001,0.6666666666666666,0.2222222222222222,0,0.125,0,1,0,0.2727272727272727,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0,0.2222222222222222,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0.3333333333333333,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0
0.2,0,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0.8,0.6666666666666666,1
0.6000000000000001,0.6666666666666666,0,1,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,1
0.2,0,0.2222222222222222,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0.6666666666666666,0.2222222222222222,0,0.25,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0.2,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0,0.16666666666666666,1
0.6000000000000001,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.2727272727272727,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0,0.6666666666666666,1
0.6000000000000001,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0.8,0.6666666666666666,1
0,0,0.2222222222222222,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0,0.2222222222222222,0,0.125,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0,0,0.2222222222222222,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0
0.6000000000000001,0.6666666666666666,0.2222222222222222,0,0.125,0,1,0,0.2727272727272727,1,0.5,0,0,0,0,0,0,0,0,0.25,0.6000000000000001,0.5,1
0,0,0.2222222222222222,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0,0.2222222222222222,0,0.25,0,1,0,0.2727272727272727,1,0.5,0,0,0,0,0,0,0,0,0.25,0.6000000000000001,0.5,1
0,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.6000000000000001,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0.8,0.6666666666666666,1
0,0,0,1,0.375,0,1,1,0.2727272727272727,1,0,0.3333333333333333,0,0,0,0,0,0,0.25,0,0,0.16666666666666666,1
0.6000000000000001,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0.8,0.16666666666666666,1
0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,0
0.4,0.6666666666666666,0,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,1
0.2,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.2,0,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.6000000000000001,0.6666666666666666,0,1,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,1
0,0,0.2222222222222222,0,0.125,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.16666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.6000000000000001,0.3333333333333333,0,0,0.25,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.16666666666666666,0
0,0,0.2222222222222222,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.6000000000000001,0.6666666666666666,0.2222222222222222,0,0.25,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.25,0.6000000000000001,0.5,1
0.6000000000000001,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,1
0.6000000000000001,0,0.3333333333333333,1,0.375,0,1,1,0.2727272727272727,1,0,0,0,0,0,0,0,0,0.25,0,0.4,0.16666666666666666,1
0,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.2,0,0.2222222222222222,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.6000000000000001,0.3333333333333333,0,0,0,0,0,0,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1
0.6000000000000001,0,0,0,0,0,0,0,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0
0,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.6000000000000001,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0,0.6666666666666666,1
0,0.3333333333333333,0,0,0.125,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0,0.6666666666666666,1
0.6000000000000001,0.3333333333333333,0,0,0.125,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0.8,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.6000000000000001,0.6666666666666666,0,1,0.375,0,1,1,0.4545454545454546,1,0,0,0,0,0,0,0,0,0.25,0,0,0.16666666666666666,1
0,0,0.1111111111111111,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,0
0.2,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.4,0.6666666666666666,0,1,0.375,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,1
0,0,0.1111111111111111,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1
0.6000000000000001,0.3333333333333333,0,0,0.125,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0,0.16666666666666666,1
0.2,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.3333333333333333,0,0,0.25,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0.8,0.6666666666666666,1
0.6000000000000001,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0.125,0.8,0,1
0,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1
0.2,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0,0.1111111111111111,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0,0.2222222222222222,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.2,0,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0,0,0.1111111111111111,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0,0.6666666666666666,0.3333333333333333,1,0.375,0,1,1,0.2727272727272727,1,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0.25,0,0,0.16666666666666666,1
0.6000000000000001,0,0.1111111111111111,0,0.125,0,1,0,0.2727272727272727,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0
0,0.6666666666666666,0.2222222222222222,1,0.375,0,1,1,0,1,0,0.3333333333333333,0,0,0,0,0,0,0.25,0,0.4,0.16666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0,0.1111111111111111,0,0.25,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.6666666666666666,0,0,0.375,0,0,1,0.2727272727272727,1,0.5,0,0,0.125,0.125,0,0,0,0,0.125,0.8,0.5,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0,0,0.1111111111111111,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.6000000000000001,0.3333333333333333,0,0,0.125,0,0,1,0.2727272727272727,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0.8,0.16666666666666666,1
0,0.6666666666666666,0.2222222222222222,1,0.375,0,1,1,0.09090909090909091,1,0,0,0,0,0,0,0,0,0.25,0.125,0,0.16666666666666666,1
0,0,0.1111111111111111,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.16666666666666666,0
0,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.6666666666666666,0.2222222222222222,0,0.125,0,1,0,0.2727272727272727,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0.2,0,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0
0,0,0.1111111111111111,0,0.125,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.3333333333333333,1
0,0.6666666666666666,0.2222222222222222,0,0.25,0,1,0,0.09090909090909091,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0.6000000000000001,0,0.2222222222222222,0,0.25,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0.6000000000000001,0.6666666666666666,0.1111111111111111,0,0.125,0,1,0,0.36363636363636365,1,0.5,0,0,0,0,0,0,0,0,0.25,0.6000000000000001,0.5,1
0,0,0.2222222222222222,0,0.125,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0.2,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0,0.3333333333333333,0,0,0.25,0,0,1,0.2727272727272727,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0,0.6666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.16666666666666666,1
0,0,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.3333333333333333,1
0,0.3333333333333333,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,0
0.2,0,0.1111111111111111,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.16666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.16666666666666666,1
0,0.3333333333333333,0,0,0,0,0,0,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0
0.2,0,0.2222222222222222,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.2,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.36363636363636365,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.2,0.3333333333333333,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,1
0,0.3333333333333333,0.2222222222222222,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.16666666666666666,1
0,0.6666666666666666,0,0,0.375,0,0,1,0.2727272727272727,1,0.5,0,0,0.25,0,0,0,0,0,0,0.8,0.5,1
0,0.3333333333333333,0,0,0.125,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0.8,0.16666666666666666,1
0.2,0,0.1111111111111111,0,0.25,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,1
0,0.3333333333333333,0,0,0.25,0,0,1,0.09090909090909091,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0.8,0.16666666666666666,1
0,0,0.2222222222222222,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0.16666666666666666,1
0,0,0.1111111111111111,0,0.125,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0.6000000000000001,0.6666666666666666,0.1111111111111111,0,0.125,0,1,0,0.2727272727272727,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0.2,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.18181818181818182,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0,0.6666666666666666,0,1,0.375,0,1,1,0.09090909090909091,1,0,0,0.3333333333333333,0,0,0,0,0,0.25,0.125,0.4,0.16666666666666666,1
0,0.6666666666666666,0.1111111111111111,0,0.25,0,1,0,0.09090909090909091,1,0.5,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0.5,1
0,0,0.1111111111111111,0,0.125,0,0,1,0.09090909090909091,0,0.25,0,0,0,0,0,0,0,0,0.125,0.2,0.3333333333333333,1
0.6000000000000001,0,0.3333333333333333,1,0.375,0,1,1,0.09090909090909091,1,0,0,0.3333333333333333,0,0,0,0,0,0.25,0,0,0.16666666666666666,1
0,0.6666666666666666,0,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0.125,0.8,0,1
0.6000000000000001,0,0.3333333333333333,1,0.375,0,1,1,0.4545454545454546,1,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0.25,0.125,0.4,0.16666666666666666,1
0.6000000000000001,0.3333333333333333,0,0,0.125,0,0,1,0.2727272727272727,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0,0.6666666666666666,1
0.2,0.3333333333333333,0.2222222222222222,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0.16666666666666666,1
0.2,0,0.1111111111111111,0,0.125,0,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1
0,0.3333333333333333,0.1111111111111111,0,0.25,0,0,1,0.36363636363636365,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0,0,0.6666666666666666,1
0.4,0.6666666666666666,0.3333333333333333,1,0.375,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0.125,0.6000000000000001,0,1
0.6000000000000001,0.3333333333333333,0,0,0.125,0,0,1,0.2727272727272727,0,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.125,0.8,0.6666666666666666,1
