age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
44;2;0;1;0;1;0;1;0;1;83;3;999;0;0;1.1;93.994;-36.4;4.856;5191;0
57;0;0;6;1;0;0;1;0;4;473;2;999;0;0;1.1;93.994;-36.4;4.856;5191;0
30;2;1;1;0;0;0;0;4;1;605;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
37;4;0;2;0;0;2;0;5;1;585;2;999;0;0;1.4;93.444;-36.1;4.967;5228.1;0
57;5;0;0;0;1;0;0;4;4;94;1;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
32;5;0;3;0;0;0;0;4;3;255;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;1
54;2;0;3;0;1;0;0;2;4;1868;2;10;1;2;-1.1;94.767;-50.8;1.035;4963.6;1
58;0;0;0;0;0;0;0;5;2;846;1;999;0;0;1.4;93.444;-36.1;4.97;5228.1;1
29;2;1;2;1;0;0;0;5;4;158;5;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
60;1;0;1;1;1;0;0;5;4;73;1;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
27;10;1;2;0;1;0;1;1;1;404;2;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
30;10;0;1;0;0;0;0;4;4;383;3;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
42;0;0;5;0;1;0;1;0;1;51;1;999;0;0;1.1;93.994;-36.4;4.859;5191;0
48;9;0;1;0;1;0;1;1;4;87;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
35;2;1;2;0;1;0;0;5;2;167;2;999;0;0;1.4;93.444;-36.1;4.97;5228.1;0
46;0;0;4;1;0;2;1;0;2;440;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
57;8;3;5;0;1;0;1;0;4;673;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
30;1;0;1;0;1;0;1;1;2;151;3;999;0;0;1.4;94.465;-41.8;4.865;5228.1;0
28;5;1;1;0;0;2;0;8;3;48;4;999;1;1;-1.8;93.075;-47.1;1.41;5099.1;0
34;1;0;1;1;0;0;1;0;4;309;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
42;0;0;5;1;1;0;1;1;3;236;1;999;0;0;1.4;94.465;-41.8;4.958;5228.1;0
30;2;1;2;0;0;0;0;2;4;288;1;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
27;7;1;0;0;0;0;0;5;1;111;1;999;0;0;-1.7;94.027;-38.3;0.9;4991.6;0
23;3;0;2;0;0;0;0;5;3;87;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
43;0;0;5;1;0;0;1;0;4;193;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
59;6;0;5;1;0;2;1;0;4;318;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
31;4;1;2;0;1;0;0;5;2;209;1;999;2;1;-1.7;94.027;-38.3;0.898;4991.6;0
43;4;0;0;0;1;0;1;0;1;173;2;999;0;0;1.1;93.994;-36.4;4.858;5191;0
52;5;0;1;0;0;0;1;0;2;503;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
26;9;1;1;1;0;2;1;4;3;127;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
24;0;0;0;0;0;2;1;0;0;101;6;999;0;0;1.1;93.994;-36.4;4.855;5191;0
35;0;1;4;0;1;0;0;2;3;370;1;999;1;1;-0.1;93.2;-42;4.076;5195.8;0
59;5;0;3;0;1;0;0;1;3;1207;4;999;1;1;-1.7;94.055;-39.8;0.742;4991.6;1
28;0;0;4;1;1;0;1;0;3;262;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
37;0;1;0;0;1;0;1;0;1;211;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
46;2;0;3;0;1;0;0;8;0;609;1;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0
26;5;1;2;0;0;0;0;4;0;806;3;6;2;2;-1.7;94.215;-40.3;0.861;4991.6;1
40;6;0;2;0;0;0;0;5;3;77;6;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
56;0;0;5;1;0;0;0;4;4;335;2;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
40;6;0;2;0;0;0;0;0;4;459;1;999;0;0;-1.8;92.893;-46.2;1.344;5099.1;0
29;2;1;2;0;0;2;1;0;1;266;2;999;0;0;1.1;93.994;-36.4;4.859;5191;0
28;0;1;0;0;0;0;0;0;3;225;1;999;1;1;-1.8;92.893;-46.2;1.266;5099.1;0
48;5;1;6;1;1;0;1;0;3;257;7;999;0;0;1.1;93.994;-36.4;4.86;5191;0
28;10;1;2;0;0;0;0;0;2;434;1;999;0;0;-1.8;92.893;-46.2;1.244;5099.1;0
33;5;0;3;0;1;0;1;0;3;191;4;999;0;0;1.1;93.994;-36.4;4.86;5191;0
56;3;0;2;0;0;2;1;1;3;82;1;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
57;8;0;0;0;1;0;0;5;4;388;4;999;0;0;1.4;93.444;-36.1;4.965;5228.1;1
24;2;1;1;1;0;0;1;4;3;15;1;999;0;0;1.4;93.918;-42.7;4.958;5228.1;0
39;4;0;2;0;1;0;1;0;1;17;2;999;0;0;1.1;93.994;-36.4;4.858;5191;0
40;0;0;6;0;0;2;1;0;2;155;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
54;0;2;6;1;0;0;1;1;3;339;3;999;0;0;1.4;94.465;-41.8;4.958;5228.1;0
25;2;1;2;0;1;0;1;1;1;188;2;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
36;0;0;0;1;1;0;0;0;1;951;3;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;1
48;2;0;2;0;0;0;0;2;1;288;1;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
32;2;1;2;0;0;0;0;5;3;206;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
48;2;0;2;0;0;2;0;4;0;154;2;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
30;5;0;2;1;0;0;1;0;1;72;3;999;0;0;1.1;93.994;-36.4;4.858;5191;0
41;2;2;1;0;1;0;1;0;4;293;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
54;8;2;5;1;0;0;0;4;4;141;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
29;2;1;2;0;0;0;0;6;2;215;1;999;0;0;-1.8;93.369;-34.8;0.639;5008.7;1
28;0;1;1;0;0;0;1;1;2;102;2;999;0;0;1.4;94.465;-41.8;4.865;5228.1;0
30;2;0;2;0;1;0;1;0;4;178;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
54;2;0;2;0;0;0;1;0;3;461;3;999;0;0;1.1;93.994;-36.4;4.855;5191;0
33;3;0;0;1;1;0;1;0;4;82;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
38;0;0;0;0;1;0;0;0;1;204;1;11;1;2;-1.8;92.893;-46.2;1.281;5099.1;0
46;9;2;4;0;0;0;1;1;4;143;8;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
38;2;2;2;0;1;0;1;1;0;50;3;999;0;0;1.4;94.465;-41.8;4.959;5228.1;0
38;1;0;1;0;1;0;0;4;3;81;1;999;0;0;1.4;93.918;-42.7;4.968;5228.1;0
33;0;0;1;0;0;0;1;0;1;233;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
25;2;0;2;0;1;0;1;0;0;56;1;999;0;0;1.1;93.994;-36.4;4.864;5191;0
29;2;1;2;1;0;0;0;0;0;104;10;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
60;5;0;3;1;1;0;1;4;4;55;15;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
57;1;0;1;0;0;0;0;0;2;126;2;999;0;0;-1.8;92.893;-46.2;1.244;5099.1;0
36;2;1;2;0;1;0;0;5;1;142;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
54;2;0;2;0;1;0;0;4;3;9;5;999;0;0;1.4;93.918;-42.7;4.968;5228.1;0
25;4;1;2;0;1;0;1;0;4;247;3;999;0;0;1.1;93.994;-36.4;4.856;5191;0
41;3;0;2;0;1;0;1;0;1;130;4;999;0;0;1.1;93.994;-36.4;4.856;5191;0
54;6;0;2;0;0;0;0;8;4;336;1;999;0;0;-1.8;93.075;-47.1;1.405;5099.1;0
39;0;2;4;1;1;0;0;0;1;101;1;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;0
55;3;2;2;1;1;0;0;0;0;56;1;999;1;1;-1.8;92.893;-46.2;1.313;5099.1;0
40;2;0;1;0;1;0;1;0;2;160;3;999;0;0;1.1;93.994;-36.4;4.857;5191;0
43;10;0;2;1;0;0;1;0;4;424;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
81;8;0;5;0;1;0;0;0;2;617;2;999;0;0;-1.8;92.893;-46.2;1.354;5099.1;1
43;5;2;3;0;0;0;0;0;2;143;1;999;0;0;-1.8;92.893;-46.2;1.264;5099.1;0
34;2;0;1;0;0;0;0;1;1;238;1;6;2;2;-1.7;94.055;-39.8;0.704;4991.6;1
42;5;0;1;0;0;0;0;5;4;188;1;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
30;1;0;4;0;1;0;0;2;4;154;2;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
24;1;1;0;1;1;2;1;1;2;222;2;999;0;0;1.4;94.465;-41.8;4.865;5228.1;0
51;11;0;6;1;0;0;0;5;0;10;5;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
42;0;0;0;0;1;0;0;0;4;632;5;10;1;2;-1.8;92.893;-46.2;1.344;5099.1;0
51;4;0;5;1;1;2;1;0;1;91;7;999;0;0;1.1;93.994;-36.4;4.859;5191;0
38;0;0;1;1;1;0;0;4;2;90;3;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
45;0;0;5;1;0;2;0;5;2;187;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
51;2;2;2;1;1;0;1;5;0;86;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
44;2;0;2;1;1;0;1;0;0;165;6;999;0;0;1.1;93.994;-36.4;4.859;5191;0
52;5;0;0;0;0;0;0;2;0;102;1;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
49;2;0;2;0;0;0;1;0;2;212;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
49;5;0;3;0;0;0;1;0;4;57;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
52;11;0;4;0;1;0;1;0;0;54;4;999;0;0;1.1;93.994;-36.4;4.864;5191;0
32;3;0;2;0;1;0;0;2;3;73;4;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
27;1;0;1;0;1;0;0;4;3;184;3;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
44;2;2;1;0;0;0;0;0;4;173;8;999;1;1;-1.8;92.893;-46.2;1.291;5099.1;0
33;2;1;2;0;1;0;0;0;1;6;7;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;0
30;1;0;0;0;1;0;0;4;4;70;2;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
32;2;1;2;0;0;0;0;4;3;96;1;999;0;0;1.4;93.918;-42.7;4.958;5228.1;0
36;0;0;3;1;0;2;1;1;4;102;3;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
49;10;0;1;0;0;0;0;4;1;98;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
48;1;1;5;1;0;2;0;0;3;106;2;999;0;0;-1.8;92.893;-46.2;1.266;5099.1;0
48;5;0;3;0;0;0;0;5;0;336;8;999;0;0;1.4;93.444;-36.1;4.964;5228.1;1
42;0;0;5;0;1;0;1;0;1;456;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
28;2;0;1;0;0;0;0;0;1;293;3;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
52;6;0;2;1;0;2;0;5;3;118;1;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
23;6;1;2;0;0;0;0;4;4;314;2;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
36;0;0;4;0;0;0;1;0;1;167;1;999;0;0;1.1;93.994;-36.4;4.858;5191;0
43;2;2;2;1;1;0;0;5;4;111;2;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
31;1;2;1;1;0;0;0;0;3;236;1;999;0;0;-1.8;92.893;-46.2;1.327;5099.1;0
49;10;0;5;0;0;0;0;5;1;155;2;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
36;0;0;0;0;0;0;0;4;2;80;3;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
47;6;2;5;0;1;0;1;0;0;241;2;999;0;0;1.1;93.994;-36.4;4.855;5191;0
31;5;1;3;0;2;1;0;5;2;202;7;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
46;3;0;3;1;1;0;1;1;2;88;1;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
54;0;0;0;1;0;0;0;5;4;439;3;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
35;2;0;2;0;1;0;0;0;3;322;3;999;0;0;-1.8;92.893;-46.2;1.27;5099.1;0
37;2;2;1;0;1;0;1;0;3;51;10;999;0;0;1.1;93.994;-36.4;4.86;5191;0
44;0;0;0;1;0;0;1;1;2;147;1;999;0;0;1.4;94.465;-41.8;4.865;5228.1;0
30;10;0;1;0;1;0;0;0;2;417;1;3;1;2;-1.8;92.893;-46.2;1.354;5099.1;1
33;2;1;1;0;0;0;0;4;4;498;5;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
57;1;2;6;0;1;0;0;0;0;405;3;999;0;0;-1.8;92.893;-46.2;1.313;5099.1;0
39;2;1;6;0;1;2;1;0;0;219;4;999;0;0;1.1;93.994;-36.4;4.857;5191;0
43;10;0;5;0;1;0;0;0;1;117;2;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
32;1;0;1;0;2;1;1;0;2;72;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
29;5;1;2;0;1;0;0;0;2;68;2;999;0;0;-1.8;92.893;-46.2;1.244;5099.1;0
35;2;2;1;0;0;2;1;0;2;82;2;999;1;1;-1.8;92.893;-46.2;1.299;5099.1;0
47;2;0;1;0;1;0;0;0;1;99;2;999;0;0;-1.8;92.893;-46.2;1.27;5099.1;0
37;6;0;2;0;0;0;0;2;3;252;1;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
35;5;1;2;1;1;0;0;8;2;712;1;999;0;0;-1.8;93.075;-47.1;1.405;5099.1;0
37;4;0;0;0;0;2;0;4;3;171;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
36;5;0;1;1;0;0;0;5;1;112;2;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
50;2;0;0;0;1;0;0;5;3;84;1;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
30;2;1;2;0;1;0;0;5;2;135;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
33;0;0;0;0;0;0;0;4;4;132;1;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
37;2;1;1;0;1;2;0;4;4;223;6;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
45;4;2;2;0;1;2;0;0;0;133;1;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
30;2;1;2;0;1;0;0;2;0;258;2;999;1;1;-0.1;93.2;-42;4.021;5195.8;0
51;6;2;2;0;1;0;0;0;1;345;2;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
49;4;1;0;0;1;0;1;0;2;58;10;999;0;0;1.1;93.994;-36.4;4.858;5191;0
31;5;1;2;0;0;0;0;5;3;958;5;999;0;0;1.4;93.444;-36.1;4.962;5228.1;0
40;2;1;2;0;0;0;0;4;0;250;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
41;5;0;3;0;1;2;0;5;3;898;2;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
58;8;0;5;0;0;0;0;8;3;185;1;2;1;2;-1.8;93.075;-47.1;1.365;5099.1;0
49;0;0;5;1;0;0;1;0;3;282;1;999;0;0;1.1;93.994;-36.4;4.86;5191;0
39;5;2;3;0;0;0;1;0;0;135;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
48;5;0;4;0;1;2;1;0;4;175;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
50;3;0;5;1;1;0;0;4;3;235;2;999;0;0;1.4;93.918;-42.7;4.958;5228.1;0
54;0;0;6;0;0;0;0;5;1;99;3;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
38;0;0;6;1;1;2;1;0;1;181;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
51;0;0;5;0;1;0;0;5;4;132;2;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
36;2;1;2;1;1;0;1;0;1;117;4;999;0;0;1.1;93.994;-36.4;4.859;5191;0
35;0;0;4;0;0;0;0;2;4;372;2;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
44;2;0;1;0;1;0;0;5;2;126;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
43;0;0;5;0;1;2;0;0;1;69;1;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;0
30;5;1;2;0;1;0;0;5;3;183;7;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
41;5;2;5;0;0;0;1;0;4;270;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
27;6;1;2;0;0;0;1;0;4;134;2;999;0;0;1.1;93.994;-36.4;4.856;5191;0
45;0;0;1;0;0;2;0;2;2;449;2;5;3;2;-1.1;94.767;-50.8;1.05;4963.6;1
26;2;1;1;0;0;0;1;0;0;160;3;999;0;0;1.1;93.994;-36.4;4.864;5191;0
36;5;0;3;0;2;1;1;0;4;155;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
24;7;1;1;0;1;0;0;4;1;115;1;999;1;1;-2.9;92.469;-33.6;1.029;5076.2;0
46;6;0;2;0;0;0;0;2;3;205;6;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
61;0;0;4;0;0;2;0;0;0;403;1;3;2;2;-1.8;93.876;-40;0.695;5008.7;1
50;2;2;0;0;1;0;1;0;0;145;4;999;0;0;1.1;93.994;-36.4;4.857;5191;0
49;5;0;3;1;0;0;1;0;4;82;9;999;0;0;1.1;93.994;-36.4;4.856;5191;0
55;2;0;5;0;0;0;0;8;0;548;1;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0
54;0;0;5;0;0;0;0;5;3;109;2;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
40;0;2;0;0;0;0;0;4;1;207;3;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
58;0;0;5;1;0;2;0;0;1;173;1;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;0
58;3;0;2;0;1;0;1;4;1;175;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
36;2;1;2;0;0;0;0;5;3;379;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
30;2;1;2;0;0;0;0;5;1;105;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
45;2;1;2;0;0;0;0;4;3;544;1;999;0;0;1.4;93.918;-42.7;4.958;5228.1;0
40;6;0;2;0;0;0;0;2;0;401;1;999;1;1;-0.1;93.2;-42;4.021;5195.8;0
42;4;0;2;0;1;0;0;4;2;84;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
43;0;0;6;0;0;0;0;0;4;128;7;999;0;0;-1.8;92.893;-46.2;1.291;5099.1;0
24;7;1;1;1;1;0;0;4;4;86;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
49;6;0;2;0;1;0;0;4;2;549;3;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
55;10;0;5;0;0;0;1;3;4;6;1;999;0;0;-1.1;94.199;-37.5;0.879;4963.6;0
49;2;0;1;0;0;0;0;5;0;183;1;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
48;0;0;5;0;1;2;1;1;4;291;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
49;2;0;1;0;1;0;0;5;0;151;1;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
40;0;0;1;1;0;0;1;0;2;98;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
35;1;0;1;0;1;0;0;0;0;301;2;999;0;0;-1.8;92.893;-46.2;1.313;5099.1;0
32;2;1;3;0;0;0;1;0;2;16;11;999;0;0;1.1;93.994;-36.4;4.857;5191;0
67;9;2;3;0;0;0;0;2;2;655;2;5;5;2;-1.1;94.767;-50.8;1.039;4963.6;1
41;5;0;2;0;0;2;0;0;0;170;4;999;0;0;-1.8;92.893;-46.2;1.313;5099.1;0
73;8;0;2;0;0;0;0;6;0;179;1;999;0;0;-1.8;92.843;-50;1.531;5099.1;1
32;6;1;5;0;1;0;1;0;2;73;7;999;0;0;1.1;93.994;-36.4;4.858;5191;0
33;6;0;2;0;0;0;0;5;1;113;3;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
36;5;0;3;0;0;0;1;0;1;86;4;999;0;0;-1.8;92.893;-46.2;1.27;5099.1;0
40;5;0;3;0;0;0;0;2;3;180;1;999;1;1;-0.1;93.2;-42;4.076;5195.8;0
25;0;1;0;0;0;2;0;4;3;212;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
60;3;0;6;0;1;0;0;5;3;130;2;999;0;0;-2.9;92.201;-31.4;0.883;5076.2;0
45;6;0;2;0;0;0;0;4;3;391;1;999;0;0;1.4;93.918;-42.7;4.968;5228.1;0
33;5;0;2;0;1;0;1;2;1;91;2;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
31;2;0;2;0;0;0;0;5;3;280;7;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
48;4;0;2;1;0;0;1;0;3;750;2;999;0;0;1.1;93.994;-36.4;4.86;5191;0
42;1;0;2;0;0;0;0;8;2;257;1;999;0;0;-1.8;93.075;-47.1;1.405;5099.1;0
40;6;0;2;0;1;2;0;5;4;454;3;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
30;5;0;2;0;1;0;0;1;0;171;1;7;1;2;-1.7;94.055;-39.8;0.748;4991.6;0
41;0;0;5;1;1;0;1;1;1;38;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
36;9;0;5;0;2;1;0;5;4;23;14;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
41;6;2;4;0;1;0;0;2;3;268;1;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
60;11;0;2;0;1;2;1;0;3;112;1;999;0;0;1.1;93.994;-36.4;4.86;5191;0
32;1;1;1;0;2;1;0;0;1;363;1;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;0
44;4;1;3;0;0;0;0;0;2;775;5;999;1;1;-1.8;92.893;-46.2;1.354;5099.1;1
25;1;0;1;0;0;0;0;4;0;164;1;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
30;0;0;0;0;1;0;0;4;1;988;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;1
25;2;0;2;0;0;0;1;1;0;109;1;999;0;0;1.4;94.465;-41.8;4.967;5228.1;0
31;5;2;2;0;0;0;0;5;3;132;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
44;0;0;5;0;2;1;1;1;3;471;3;999;0;0;1.4;94.465;-41.8;4.866;5228.1;0
29;5;1;2;0;1;0;0;4;1;259;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
47;2;0;2;0;1;0;1;0;3;42;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
18;7;1;6;0;1;0;0;3;3;385;1;3;1;2;-3.4;92.379;-29.8;0.809;5017.5;1
25;2;0;1;0;1;2;1;0;4;125;4;999;0;0;1.1;93.994;-36.4;4.856;5191;0
29;5;0;3;0;1;0;1;0;0;886;3;999;0;0;1.1;93.994;-36.4;4.864;5191;1
53;11;0;6;1;1;0;0;5;2;51;4;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
36;4;0;0;1;1;0;0;5;3;406;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
45;0;1;0;0;1;0;1;1;2;185;1;999;0;0;1.4;94.465;-41.8;4.865;5228.1;0
31;5;1;2;0;1;0;1;7;3;154;1;999;0;0;-0.1;93.798;-40.4;4.794;5195.8;1
54;2;0;6;1;1;0;1;1;0;34;16;999;0;0;1.4;94.465;-41.8;4.967;5228.1;0
51;0;0;5;1;0;0;1;1;4;334;2;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
44;3;0;5;0;0;0;0;0;4;955;2;999;0;0;-1.8;92.893;-46.2;1.344;5099.1;1
24;0;1;0;0;0;0;0;4;0;545;2;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
40;2;0;2;0;0;0;0;5;4;124;1;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
39;1;0;5;0;1;0;1;0;3;126;2;999;0;0;1.1;93.994;-36.4;4.86;5191;0
44;0;0;5;1;1;0;0;0;4;659;1;999;1;1;-1.8;92.893;-46.2;1.344;5099.1;0
44;6;2;2;0;0;0;0;8;0;230;1;999;0;0;-1.8;93.075;-47.1;1.479;5099.1;0
52;3;0;0;1;0;0;1;1;2;699;2;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
51;0;0;1;0;0;0;0;0;1;809;1;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;1
38;6;0;2;0;0;0;0;0;0;1276;1;999;0;0;-1.8;92.893;-46.2;1.313;5099.1;1
34;5;0;3;0;1;0;0;0;0;83;2;999;1;1;-1.8;92.893;-46.2;1.313;5099.1;0
23;0;1;1;0;1;0;0;4;1;251;1;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
30;2;1;2;0;1;0;1;0;1;25;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
26;0;0;4;0;1;0;1;0;1;389;1;999;0;0;1.1;93.994;-36.4;4.859;5191;0
24;11;1;2;0;0;2;0;1;4;696;1;999;2;1;-2.9;92.963;-40.8;1.262;5076.2;0
34;2;0;4;0;0;2;0;2;1;102;2;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
59;11;0;6;1;1;0;1;1;3;701;1;999;0;0;1.4;94.465;-41.8;4.866;5228.1;1
32;6;2;2;0;1;0;0;0;4;342;3;999;0;0;-1.8;92.893;-46.2;1.344;5099.1;0
27;4;1;2;0;0;2;1;1;1;161;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
39;9;0;5;1;0;0;0;5;3;223;6;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
29;0;0;3;0;1;0;1;0;1;34;8;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;0
42;5;1;2;0;0;2;0;5;1;275;8;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
60;6;0;6;1;1;0;0;4;2;230;1;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
30;5;1;2;0;1;2;0;5;0;81;2;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
38;6;0;2;0;0;0;0;0;1;172;3;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;0
49;0;0;4;0;1;0;0;5;3;139;2;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
30;2;1;2;0;0;0;0;0;2;232;2;999;1;1;-1.8;92.893;-46.2;1.299;5099.1;0
41;0;0;1;0;0;0;0;0;0;239;1;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
56;0;0;0;1;1;0;1;1;0;143;2;999;0;0;1.4;94.465;-41.8;4.967;5228.1;0
